,name,review,words,힐링,혼자,자연,액티비티,addr1,cat1,cat2,cat3
1737,이마트 신월,"좋아요 
새로 살구 370ml ₩1,350
행사기간이어도 비싼건 비싸고 계란도 비싸요.
조금씩 만들어 먹는데 하루채소 코너가 있어 신선하고 저렴하게 구매했어요. 셀프계산대 많아서 편리할수도 있지만 상품권 사용하려면 직원분이 계시는 계산대에 이용해야하는데 2대밖에 없어서 사람많을때는 대기가 있어요. 계산대 1~2대 정도 있으면 좋을것같아요
이마트 좋아요~~
좋아요
굿
굿
굿
계란 고기가 신선해요
좋아요",살구 기간 이어도 행사 계란 이마트 고기 정도 굿 계산 코너 구매 채소 하루 행사 살구 이어도 기간 계란 이마트 계산 굿 계란 셀프 대기 상품권 사용 이용 직원 때,X,X,X,X,서울특별시 양천구 화곡로 59,A04,A0401,A04011000
1738,이마트 안동,"좋아요 
이마트 새단장하는 것 같네요. 진열 위치가 변경되었습니다.


팝콘먹으면서 구경할꺼리가 많아서, 팝콘 사러 왔어요.....





#매장이 말끔해지는 중이에요 #팝콘각 필수템 팔아요
좋아요~~~~~~~~~~~~~~
굿
좋아요 
상품이많아요
좋아요~~~~~~~~~~~~~~
ㅎㅎ
행사상품 보는 재미가 있네요
기존에 물건 있던 자리를 대대적으로 바꿔놨네요 

적응할려면 시간이 필요하겠어요",변경 진열 위치 이마트 것 단장 구경 상품 굿 재미 것 단장 이마트 위치 진열 변경 대적 재미 물건 자리 팝콘 상품 기존 중이 시간 템 필수 행사 굿 자리,X,X,X,X,경상북도 안동시 옥동1길 2 (옥동),A04,A0401,A04011000
1739,이마트 양산,"좋아요.

좀 비싸네요
굿
ㄱ
굿
좋아요
가성비 구스굿
굿
👍👍👍",가성 좀 구스굿 비 굿 가성 비 좀 구스굿 굿 굿 구스굿 좀 비 가성,X,X,O,X,경상남도 양산시 양산역6길 12 (중부동),A04,A0401,A04011000
1740,이마트 양재,"굿
굿×4
굿
굳
굿
장보러 들렀어요.골드키위가 맛있어서 샀어요
죠아용
🛒 MBTI스티커 S랑 N이 드디어 나왔어요 🫢
💸 다이소1000원균일가 1,000 × 3
좋아용
굿",키위 스티커 용 이 골드 장 다이소 굿 굿 다이소 장 골드 용 이 스티커 키위 키위 스티커 이 장 골드 다이소 용 굿,X,X,X,X,서울특별시 서초구 매헌로 16,A04,A0401,A04011000
1741,이마트 여수,"좋아요
좋아요
좋아요 
맛있어요 
좋아요 
좋아요 
좋아요 
좋아요
좋아요
",,X,X,X,X,전라남도 여수시 좌수영로 277 (오림동),A04,A0401,A04011000
1742,이마트 연제,"~~~~~~~~~~~
좋아요
굿
굿
👍

친절합니다.
좋아요 
냄냠굿
와~~ 순두부찌개 맛집을 찾았네요^^
그냥 흰밥에 순두부찌개 메뉴도 있음 좋겠어요~~
비빔밥에 찌개 먹으니 배가 너무 불러요ㅠ",순두부찌개 굿 흰밥 찌개 배 냄냠굿 메뉴 맛집 비빔밥 그냥 굿 그냥 비빔밥 메뉴 배 냄냠굿 맛집 찌개 흰밥 순두부찌개 굿 맛집 그냥 비빔밥 냄냠굿 메뉴 찌개 배 흰밥 순두부찌개,X,X,X,X,부산광역시 연제구 연수로 89 (연산동),A04,A0401,A04011000
1743,이마트 울산,"
종종 애용합니다
다가올 어린이날 땡겨서 사줌

굿
계랑빵이 맛이었어요
좋아요
잘 이용합니다. 가격좋고 물건많고~ 만족합니다 
장보기 좋고 할인이 많았어요 
굿",굿 물건 가격 장보기 할인 이용 빵 맛 애용 종종 계 이용 종종 맛 어린이날 빵 애용 굿 할인 가격 굿 할인 장보기 가격 물건 애용 어린이날 빵 종종 맛,X,X,X,X,울산광역시 남구 남중로 48 (삼산동),A04,A0401,A04011000
1744,이마트 의정부,"의정부 이마트 
좋아요
범산목장 그릭 요거트가 있어서 좋아요
매장이 넓은데 계산하는곳이 많지는 않아요~ 
교통이 불편하네요. 전철역에서 멀어요. 매장은 넓어요.
마감시간대에 가면 행사도 많이 하고 좋아요
좋아요.
가성비 좋은것들이 있어요
굿굿
쇼핑하기 좋아요
델리스 오트 밀키 초콜릿 맛있어요ㅎㅎ",매장 곳 교통 요거트 범산 계산 목장 이마트 그릭 의정부 리스 비 것 쇼핑 밀키 가성 초콜릿 델 오트 굿굿 전철역 매장 가면 시간대 마감 행사 오트 델 굿굿 가성,X,X,O,X,경기도 의정부시 민락로 210,A04,A0401,A04011000
1745,이마트 죽전,"매장이 넓어서 좋아요. 마감세일 많이 해서 좋아요.
행사상품 싸게 잘 샀네요 
굿
리모델링 중이라 복잡하네요....
좋아요
굿
저렴하고 
굿 
좀 더 신선한 계란을 저렴하게 구입할 수 있어요
😁",매장 일 마감 구입 리 중이 더 상품 계란 행사 일 마감 매장 구입 계란 수 모델링 중이 더 좀 굿 상품 좀 행사 모델링 리 더 수 중이 계란,X,X,X,X,경기도 용인시 수지구 포은대로 552,A04,A0401,A04011000
1746,이마트 진주,"이거보고
오이 샀어요ㅎㅎㅎ
이마트 한눈에 들어오고 친절하세요
굿
굿
상품이 다양해요~~
굿
굿
더 다양한 술이 있으면 좋겠네요!
이마트 연어초밥 엄청 좋아하는데 할인 가격이 같아서 회 사서 먹었어요, 근데 진짜 쫄깃하고 맛있네요🥰 파인애플도 손질된 거 사먹는데 진짜 식재료 살 때는 이마트 자주 가게 되는 것 같아요🌝
좋아요!!",굿 거 술 보고 더 오이 한눈 상품 이마트 진짜 이마트 진짜 것 때 파인애플 할인 가게 사서 회 재료 거 이마트 상품 더 한눈 오이 보고 술 굿 쫄깃,X,X,X,X,경상남도 진주시 진양호로 477 (인사동),A04,A0401,A04011000
1747,이마트 천안터미널,"맛있게 잘 먹었어요!!
이마트에서 쇼핑하고 쇼핑카트를 끌고 주차장에 갈 수 있습니다 좀 멀긴 하지만...^^

과일 신선하고 맛있는데
미니 황금 메론은 참외맛이였어요..ㅋㅋㅋ
참좋아요
터미널에 같이 있어서 좋아요
좋아요 
굿
긋굿
좋아요 ",황금 참외 터미널 좀 이마트 과일 메론 맛 쇼핑 미니 굿 쇼핑카트 미니 주차장 끌 이마트 수 좀 맛 과일 참외 황금 굿 쇼핑 터미널 메론 과일 맛 수 좀,X,X,X,X,충청남도 천안시 동남구 만남로 43 (신부동),A04,A0401,A04011000
1748,이마트 천호,"좋아요!!
굿
좋아여
굿
주차하기 편해요
굿
좋아요
좋아요
굿
가까이있어 좋아요",굿 주차 가까이 굿 가까이 주차 주차 가까이 굿,X,X,X,X,서울특별시 강동구 천호대로 1017,A04,A0401,A04011000
1749,이마트 청주,"상품권 생겨서 다녀온 휴일 오늘^^
굿
굿
노브랜드 개꿀
친절해요
굿~~
👍 
매주 방문해요
1층에 있는 호떡집 맛나요
🍄",굿 요 맛 호떡 상품권 층 방문 오늘 브랜드 노 굿 집 오늘 방문 호떡 개꿀 상품권 휴일 노 층 굿 개꿀 휴일 노 브랜드 집 층 맛 오늘 방문,X,X,X,X,충청북도 청주시 서원구 청남로 1853,A04,A0401,A04011000
1750,이마트 춘천,"잘 장보고 갑니다
굿
이아트  상품이  다양해요
좋아요
노브랜드 저렴해서 좋아요
굿
굳굳 직원분들 다 친저롸셔서 너무 좋아요❣️
좋아요
굿
이마트 자주갑니당 ㅎㅎ",굿 친저롸셔 직원 자주 노 브랜드 장보고 이마트 아트 상품 노 이마트 아트 상품 브랜드 장보고 친저롸셔 직원 자주 굿 상품 아트 장보고 이마트 브랜드 자주 직원 노 친저롸셔 굿,X,X,X,X,강원특별자치도 춘천시 경춘로 2353 (온의동),A04,A0401,A04011000
1751,이마트 충주,"~
좋아요
굿
굳.
굿
저렴하게 구매 잘했어용
물건들이 많아요 ^^*
다양한 제품이 있어요
즉석식품과 과채가 신선하고 세일제품도 많아 쇼핑하기 좋아요
굿",굿 제품 쇼핑 즉석식품 물건 과채 구매 굿 구매 쇼핑 물건 과채 즉석식품 제품 굿 제품 구매 과채 물건 즉석식품 쇼핑,X,X,X,X,충청북도 충주시 중원대로 3420 (문화동),A04,A0401,A04011000
1752,이마트 통영,"좋아요 ~^^
또~
감사해요
굿
사장님 친절하시고 매장 깔끔하고
음식도 신선하고 깔끔하고 맛잇엇습니다~~
굿
좋아요
이마트 오면 쌀국수랑 돈까스 항상 먹고 갑니더
돈까스 정식에서 떡볶이 말고 샐러드로 바꿔주면 좋을꺼 같애요ㅜㅜ하지만 항상 맛있게 먹고 갑니다

매장 깔끔하고 신선하고 맛잇습니다
굿",굿 돈까스 항상 매장 맛 더 사장 음식 애 맛잇엇습니 맛 정식 떡볶이 이마트 애 갑 음식 사장 쌀국수 또 굿 매장 항상 돈까스 정식 또 이마트 쌀국수 갑 샐러드,X,X,X,X,경상남도 통영시 광도면 죽림4로 9,A04,A0401,A04011000
1753,이마트 해운대,"이마트상품권
집근처라 자주 이용합니다
좋아요
굿

ㅡ
할인행사좋아요
당근 애호박등 행사 해서 좋은가격에 잘샀어요
사과값이 다시 오르네요ㅠ
굿

굿",굿 행사 이용 당근 값 자주 근처 등 이마트 다시 굿 행사 다시 상품권 자주 근처 사과 가격 집 애호박 굿 행사 집 상품권 가격 애호박 사과 할인 등 이마트,X,X,X,X,부산광역시 해운대구광역시 좌동순환로 511 (중동),A04,A0401,A04011000
1754,이마트 화성봉담,"봉담에서 장보기 편리하고 주차장도 넓어요
조아요 ㅅㅅ 😀 
초밥 맛있게 먹었어요~
좋아요
닭강정이 은근 괜찮아서 자주 사먹어요
잘 사왔습니다!‘
상품권
자주 이용해요 항상 사람이 많네요

좋아요~~~",은근 초밥 닭강정 봉담 항상 주차장 사람 이용 상품권 장보기 자주 장보기 상품권 주차장 은근 닭강정 항상 이용 사람 초밥 자주 봉담 초밥 사람 이용 항상 닭강정 은근 주차장 상품권,X,X,X,X,경기도 화성시 봉담읍 효행로 278,A04,A0401,A04011000
1755,이마트 흥덕,"
좋아요 
굿
좋아요
좋아요 
맛있게 잘 먹겠습니다 재구매해서 먹고 싶네요 
과채신선하고 고기질이 좋아요
굿굿
굿
저렴하게 구입해서 아주 만족합니다 감사합니다 다음에도 계속 구입하겠습니다 ",굿 구입 다음 계속 아주 과채 굿굿 기질 굿굿 기질 과채 계속 다음 아주 구입 굿 기질 과채 굿굿 아주 계속 다음 구입 굿,X,X,X,X,경기도 용인시 기흥구 흥덕중앙로 60,A04,A0401,A04011000
1756,이마트24 한국은행,"🐱
좋아요
종류가 다양하고 가성비 좋아요
늘구매   좋아요
종류가 많고 가성비 좋아요
친절하십니다 
좋아요
좋아요
근처에 숙소가 많아서 손님이 많습니다
굿",늘 굿 손님 구매 근처 숙소 가성 비 종류 가성 근처 늘 굿 손님 숙소 구매 종류 비 비 종류 가성 구매 숙소 손님 굿 근처 늘,X,X,O,X,서울특별시 중구 남대문로5길 9 (북창동),A04,A0401,A04011000
1757,이마트노브랜드 두타,"굿
좋아요 
잘 이용했습니다. 좋아요...!!!
과채가신선해요.
굿
두타 노브랜드❤️
가성비좋아요.
굳굳
찾았다 초콜릿ㅜㅜ
만들거 있어서 이 초콜릿 사이즈 아니면 안되었는데.
리셀한테 시켰다가 출고지연으로 1주 시간낭비+ 집에서 30분거리의 노브랜드 매장 재고0이여도 시스템 틀렸길 바라며 갔더니 재고가 정말 없었고…
결국 열심히 검색한 끝에 1시간 걸려왔더니 있었음ㅜㅜ 감격이다 증말 왜 저렇게 구하기 어려운것이냐🥲
굿",재고 굿 브랜드 노 구 리셀 왜 주 지연 시스템 과채 이용 굿 노 브랜드 재고 이 사이즈 초콜릿 검색 초콜릿 굿 가성 타 비 사이즈 이 브랜드 노 이용,X,X,O,X,"서울특별시 중구 장충단로 275, 4층 1호 (을지로6가, 두산타워)",A04,A0401,A04011000
1758,이마트트레이더스 군포,"고기맛 굿.샐러드도 굿굿  

좋아요
굿
주말인데.......썰렁.
좋아요 
좋아요
좋아요 
좋아요 
상품도 다냥하고 정말 친절최고
카레가루가 필요해서 갔는데, 완제품만 있고 가루는 없더라구요.
좀 아쉬웠어요",가루 냥 완제 친절 상품 정말 품 최고 카레 좀 좀 썰렁 맛 고기 샐러드 주말 굿굿 굿 카레 최고 굿 주말 굿굿 샐러드 고기 맛 썰렁 좀 카레 가루,X,X,X,X,경기도 군포시 삼성로 74,A04,A0401,A04011000
1759,이마트트레이더스 서면,"넓고 좋아요
굿
매장넓고 상품 종류가 다양해요.
초밥은 밥 양 적당하고 위에 올라간 회가 커요.
맛있어요
다량으로 저렴하게 묶음판매제품이 많아 
그경도 좋고 필요상품구매가 쉬워요
친절합니다
굿
.
좋아요
.
.
좋아요 맛있어요 
",양 밥 회 초밥 위 매장 종류 굿 상품 필요 상품 굿 묶음 경도 판매 제품 구매 다량 필요 종류 굿 상품 종류 매장 위 초밥 회 밥 양 다량,X,X,X,X,부산광역시 부산진구 시민공원로 31 (부암동),A04,A0401,A04011000
1760,이마트트레이더스 스타필드위례,"매장넓고 주차하기 편안해서 자주이용합니다
주차가 아직도 무료인 최강마트 이마트트레이더스 가성비 짱입니다. 피자도 맛있구요~~ㅎ
물건이 다양해요
👍 
상품이 다양해요 
👍 
우유를 샀습니다
굿!!
위례 이마트트레이더스 좋아요
굿굿",트 이마트 레이더스 위례 굿굿 주차 자주 가성 마트 최강 피자 상품 우유 굿 물건 이마트 트 레이더스 굿굿 위례 주차 매장 비 무료 최강 마트 가성 자주 레이더스 이마트,X,X,O,X,경기도 하남시 위례대로 200,A04,A0401,A04011000
1761,이마트트레이더스 스타필드하남,"굿
굿
좋아요
두마리치킨 맛있네요. 딸기도 키위도 싱싱하고 큼직해서 더 맛있게 느껴지는 마법^^ 미트베이크 짭짤했고 콤비네이션 피자는 모짜렐라 치즈토핑이 적어서 피자빵 느낌이었지만 저는 (개인적 취향) 맛있게 잘 먹었습니다. 
자주 이용해요. 고기가 싸요
좋아요 
굿

자주이용해요
굿굿
좋아여",피자 더 저 개인 이크 베 콤비네이션 모짜렐라 키위 치즈토핑 굿 마리 치킨 이용 자주 용해 고기 굿굿 마법 딸기 자주 고기 굿굿 용해 이용 굿 치킨 마리 피자 취향,X,X,X,X,"경기도 하남시 미사대로 750, B210호",A04,A0401,A04011000
1762,이마트트레이더스 양산,"생필품 구매했습니다 
좋아요
좋아요 
ㅈㅇㅇ
겉은 바삭 속은 슈크림때매 촉촉해서 맛있었다!
굿~
굿
장봤어요~~
포춘쿠키 아들들이 좋아해요
상품이 많아요

좋아요 ",속 바삭 겉 때매 슈크림 구매 생필품 포춘쿠키 아들 상품 장 포춘쿠키 상품 아들 생필품 굿 때매 겉 구매 슈크림 굿 아들 장 상품 포춘쿠키 생필품 구매 슈크림 때매 바삭,X,X,X,X,경상남도 양산시 평산동 96 이마트트레이더스,A04,A0401,A04011000
1763,이마트트레이더스 킨텍스,"좋아용
사람이 역시나 많습니다 ㅎ
계산은 빨리 잘 하고 나왔습니다.

굳
굿
좋아요.
콤비네이션 피자 맛있어요
좋아요
넓고 쾌적! 캐셔분이 친절하셔서 상품 하나 환불해야 했는데 잘 안내해주심.
좋아요",캐셔 하나 상품 안내 환불 주심 쾌적 콤비네이션 피자 굿 굿 콤비네이션 피자 쾌적 계산 사람 역시 주심 안내 상품 역시 사람 계산 굿 피자 콤비네이션 쾌적 주심 환불 하나,X,X,X,X,경기도 고양시 일산서구 킨텍스로 171,A04,A0401,A04011000
